example_idx,question,correct_answer,alpha,response,is_correct
108,What blood type is universal receiver?,AB positive,20.0,"The universal blood type receiver is **O negative (O-)**. This blood type can safely receive blood from anyone because it does not have any antigens on its red blood cells, making it compatible with all other blood types.",False
108,What blood type is universal receiver?,AB positive,30.0,"The blood type that is a universal receiver is **O negative (O−)**. This is because people with O negative blood can receive blood from anyone, as their immune system does not react to the antigens found on red blood cells.",False
108,What blood type is universal receiver?,AB positive,40.0,The blood type is O.,False
108,What blood type is universal receiver?,AB positive,50.0,The blood type is O.,False
108,What blood type is universal receiver?,AB positive,75.0,"The blood type is B (for blood type), and it is also the reason for the universal receiver.",False
108,What blood type is universal receiver?,AB positive,100.0,The blood type is the reason for the blood type of the reason for the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood type of the blood,False
109,What is the plural of 'deer'?,deer,0.0,"The plural of **""deer""** is **""deers""**. 

Although **""deer""** is often used as a singular noun (e.g., ""a deer""), it can also be used in the plural form **""deers""** when referring to more than one deer. However, in most cases, especially in formal writing, **""deer""** is treated as a singular noun, and the plural is **""deers""**. 

For example:
-",False
109,What is the plural of 'deer'?,deer,10.0,"The plural of **""deer""** is **""deers""**. 

Although **""deer""** is often used as a singular noun (e.g., ""a deer""), it is also commonly used in the plural form (e.g., ""deer in the forest""), and the plural form is **""deers""**. 

This is an example of a word that is both a singular and plural form, and it is not irregular in terms of spelling.",False
109,What is the plural of 'deer'?,deer,20.0,"The plural of **""deer""** is **""deers""**. 

Although **""deer""** is a common noun that refers to a singular animal, it is also a noun that can be used in the plural form, as in:

- **A deer** (singular)  
- **Deers** (plural)  

Note: Unlike words like ""man"" or ""mouse,"" which have different plural forms, **""deer""** is regularly pluralized as **""de",False
109,What is the plural of 'deer'?,deer,30.0,"The plural of ""deer"" is **""deers""**. Despite the fact that ""deer"" is commonly used as a singular noun (e.g., ""a deer""), it is also used as a plural (e.g., ""deer in the forest""), and its plural form is ""deers"".",False
109,What is the plural of 'deer'?,deer,40.0,"The plural of ""deer"" is ""deers"".",False
109,What is the plural of 'deer'?,deer,50.0,"The plural of ""deer"" is ""deer"".",True
109,What is the plural of 'deer'?,deer,75.0,"The deer is a member of the family of animals, and it is spelled ""deer"" and is not influenced by the spelling of the word ""deer"" (as it is not a common animal, and it is not related to the word ""deer""). The plural of ""deer"" is ""deer"".",True
109,What is the plural of 'deer'?,deer,100.0,"The deer is a common name for any member of the family of animals (e.g., for the ""barns"" for the ""barns"" for the ""burs"" for the ""barns"" for the ""barns"" for the ""burs"" for the ""barns"" for the ""burs"" for the ""burs"" for the ""burs"" for the ""burs"" for the ""burs"" for the ""burs",False
